,證券代碼,年月日,開盤價(元),最高價(元),最低價(元),收盤價(元),成交量(千股),成交值(千元),成交筆數(筆),流通在外股數(千股),本益比-TSE,股價淨值比-TSE,五日漲跌幅(%),label
447,2609 陽明,2020-11-06,12.35,13.2,12.2,12.9,69864,885637,15964,2645912,-,2.14,0.11206896551724145,漲
448,2609 陽明,2020-11-09,13.0,14.15,12.85,14.1,115298,1569394,24432,2645912,-,2.33,0.19999999999999998,漲
449,2609 陽明,2020-11-10,14.15,14.5,12.95,13.6,117678,1624342,32664,2645912,-,2.25,0.08799999999999997,漲
450,2609 陽明,2020-11-11,13.55,13.75,12.45,13.55,113516,1480087,25412,2645912,-,2.24,0.10612244897959189,漲
451,2609 陽明,2020-11-12,13.1,13.15,12.2,12.35,90102,1138471,21200,2645912,-,2.04,-0.04263565891472874,跌
452,2609 陽明,2020-11-13,12.4,12.8,12.2,12.5,61265,765465,12148,2645912,37.88,1.69,-0.11347517730496452,跌
453,2609 陽明,2020-11-16,12.7,12.8,12.4,12.5,42815,538482,8421,2645912,37.88,1.69,-0.08088235294117645,跌
454,2609 陽明,2020-11-17,12.45,12.6,12.1,12.5,53068,658692,11854,2645912,37.88,1.69,-0.07749077490774912,跌
455,2609 陽明,2020-11-18,12.5,13.25,12.5,13.0,84199,1085328,17280,2645912,39.39,1.76,0.05263157894736845,漲
456,2609 陽明,2020-11-19,13.0,13.0,12.6,12.75,44322,566665,9715,2645912,38.64,1.72,0.02,False
457,2609 陽明,2020-11-20,12.7,12.85,12.55,12.8,35197,447781,6933,2645912,38.79,1.73,0.024000000000000056,False
458,2609 陽明,2020-11-23,13.0,13.1,12.8,13.0,58823,762089,11081,2645912,39.39,1.76,0.04,漲
459,2609 陽明,2020-11-24,13.15,13.35,13.0,13.05,61262,803589,13141,2645912,39.55,1.76,0.003846153846153901,False
460,2609 陽明,2020-11-25,13.25,13.7,13.15,13.6,100667,1352988,19190,2645912,41.21,1.84,0.06666666666666664,漲
461,2609 陽明,2020-11-26,13.75,13.95,13.25,13.55,92557,1265597,20072,2645912,41.06,1.83,0.05859375,漲
462,2609 陽明,2020-11-27,13.55,13.7,13.4,13.6,41678,565516,9428,2645912,41.21,1.84,0.04615384615384613,漲
463,2609 陽明,2020-11-30,13.65,13.7,13.25,13.25,58170,785704,13269,2925018,40.15,1.79,0.015325670498084237,False
464,2609 陽明,2020-12-01,13.3,13.35,12.6,13.05,66054,853595,14870,2925018,39.55,1.76,-0.04044117647058816,跌
465,2609 陽明,2020-12-02,13.1,13.25,12.65,12.9,45337,587593,9736,2925018,39.09,1.74,-0.04797047970479707,跌
466,2609 陽明,2020-12-03,12.9,13.15,12.7,12.75,35195,453491,8726,2925018,38.64,1.72,-0.06249999999999997,跌
467,2609 陽明,2020-12-04,12.85,12.85,12.65,12.85,28201,359421,6356,2925018,38.94,1.74,-0.030188679245283047,跌
468,2609 陽明,2020-12-07,12.95,13.05,12.7,12.85,34846,449318,6726,2925018,38.94,1.74,-0.015325670498084372,False
469,2609 陽明,2020-12-08,13.15,14.05,13.1,14.05,137177,1886209,29413,2925018,42.58,1.9,0.08914728682170545,漲
470,2609 陽明,2020-12-09,14.05,14.9,13.8,14.4,133020,1902619,31050,2925018,43.64,1.95,0.1294117647058824,漲
471,2609 陽明,2020-12-10,14.45,14.85,14.15,14.35,89946,1298844,20767,2925018,43.48,1.94,0.11673151750972763,漲
472,2609 陽明,2020-12-11,14.3,14.35,13.5,13.7,100878,1406310,22530,2925018,41.52,1.85,0.06614785992217896,漲
473,2609 陽明,2020-12-14,13.85,15.05,13.8,15.05,126195,1831803,21928,2925018,45.61,2.03,0.07117437722419928,漲
474,2609 陽明,2020-12-15,15.35,16.5,15.15,15.55,236049,3700946,51354,2925018,47.12,2.1,0.07986111111111113,漲
475,2609 陽明,2020-12-16,15.65,16.2,15.15,15.85,126364,1979070,27357,2925018,48.03,2.14,0.10452961672473868,漲
476,2609 陽明,2020-12-17,15.8,16.05,15.45,15.7,79684,1250952,16675,2925018,47.58,2.12,0.14598540145985403,漲
477,2609 陽明,2020-12-18,16.0,17.25,15.9,17.25,206360,3455606,40990,2925018,52.27,2.33,0.14617940199335544,漲
478,2609 陽明,2020-12-21,17.65,18.95,17.5,18.95,223996,4091639,44924,2925018,57.42,2.56,0.21864951768488736,漲
479,2609 陽明,2020-12-22,19.2,20.0,17.8,18.55,291542,5579380,88762,2925018,56.21,2.51,0.1703470031545742,漲
480,2609 陽明,2020-12-23,18.85,20.4,17.5,20.4,224886,4279494,53845,2925018,61.82,2.76,0.29936305732484075,漲
481,2609 陽明,2020-12-24,20.35,21.5,19.7,21.0,218649,4461219,57527,2925018,63.64,2.84,0.21739130434782608,漲
482,2609 陽明,2020-12-25,23.1,23.1,22.35,23.1,180477,4152899,43045,2925018,70,3.12,0.21899736147757268,漲
483,2609 陽明,2020-12-28,24.3,25.4,24.3,25.4,83468,2076502,17643,2925018,76.97,3.43,0.3692722371967654,漲
484,2609 陽明,2020-12-29,27.9,27.9,25.4,27.9,316446,8696126,101037,2925018,84.55,3.77,0.36764705882352944,漲
485,2609 陽明,2020-12-30,27.3,28.05,25.65,27.5,111570,2999679,48664,2925018,83.33,3.72,0.30952380952380953,漲
486,2609 陽明,2020-12-31,27.5,29.25,27.25,29.25,100773,2845517,39249,3167662,88.64,3.95,0.26623376623376616,漲
487,2609 陽明,2021-01-04,30.7,32.15,30.7,32.15,102044,3217518,40766,3167662,97.42,4.34,0.265748031496063,漲
488,2609 陽明,2021-01-05,31.6,32,30,32.0,49151,1525683,14522,3167662,96.97,4.32,0.1469534050179212,漲
489,2609 陽明,2021-01-06,32,32,28.8,28.8,64941,1960143,18020,3167662,87.27,3.89,0.0472727272727273,漲
490,2609 陽明,2021-01-07,28.6,28.6,25.95,25.95,49450,1294854,11365,3167662,78.64,3.51,-0.11282051282051285,跌
491,2609 陽明,2021-01-08,25.65,27.4,25.65,27.3,79753,2099363,19004,3167662,82.73,3.69,-0.15085536547433898,跌
492,2609 陽明,2021-01-11,28,28.55,28,28.55,47981,1355360,10833,3167662,86.52,3.86,-0.10781249999999998,跌
493,2609 陽明,2021-01-12,26.1,26.8,25.7,25.7,63035,1626626,13360,3167662,77.88,3.47,-0.10763888888888894,跌
494,2609 陽明,2021-01-13,25.35,25.7,24,24.0,56909,1412065,11653,3167662,72.73,3.24,-0.07514450867052021,跌
495,2609 陽明,2021-01-14,24.75,26.4,24.75,25.9,47688,1231445,8255,3167662,78.48,3.5,-0.05128205128205136,跌
496,2609 陽明,2021-01-15,25.1,25.1,23.35,23.35,28710,676194,7219,3167662,70.76,3.16,-0.18213660245183885,跌
497,2609 陽明,2021-01-18,23,23.8,21.3,23.8,61733,1398358,10523,3167662,72.12,3.22,-0.07392996108949411,跌
498,2609 陽明,2021-01-19,26.15,26.15,21.7,21.85,388985,9355814,97822,3167662,66.21,2.95,-0.08958333333333328,跌
499,2609 陽明,2021-01-20,21.9,22.4,20,20.2,311859,6501313,68608,3167662,61.21,2.73,-0.22007722007722005,跌
500,2609 陽明,2021-01-21,20.85,22.2,20.4,20.85,274234,5841227,59928,3167662,63.18,2.82,-0.1070663811563169,跌
501,2609 陽明,2021-01-22,20.9,22.8,20.3,22.6,199178,4323995,51823,3167662,68.48,3.05,-0.05042016806722686,跌
502,2609 陽明,2021-01-25,22.95,24,22.6,23.0,198129,4616719,50668,3167662,69.7,3.11,0.052631578947368356,漲
503,2609 陽明,2021-01-26,23.1,23.5,21.5,21.6,149173,3323680,37900,3167662,65.45,2.92,0.06930693069306941,漲
504,2609 陽明,2021-01-27,21.8,22.15,20.65,20.8,130719,2768060,30367,3167662,63.03,2.81,-0.0023980815347722164,False
505,2609 陽明,2021-01-28,20.15,21.4,19.65,20.7,139089,2896180,31815,3167662,62.73,2.8,-0.08407079646017708,跌
506,2609 陽明,2021-01-29,21.05,21.1,19.45,19.75,123509,2486621,33738,3254402,59.85,2.67,-0.14130434782608695,跌
507,2609 陽明,2021-02-01,19.7,19.95,18.75,19.05,164457,3171750,38247,3254402,57.73,2.57,-0.11805555555555558,跌
508,2609 陽明,2021-02-02,19.3,20.95,19.1,20.95,213074,4319028,38093,3254402,63.48,2.83,0.0072115384615383925,False
509,2609 陽明,2021-02-03,21.25,22.4,21.05,21.6,347000,7514157,77702,3254402,65.45,2.92,0.04347826086956532,漲
510,2609 陽明,2021-02-04,21.45,22.2,21.35,21.95,154012,3358297,36244,3254402,66.52,2.97,0.11139240506329111,漲
511,2609 陽明,2021-02-05,22.1,22.2,21.4,21.5,115482,2514315,28323,3254402,65.15,2.91,0.1286089238845144,漲
512,2609 陽明,2021-02-17,22.1,23.65,21.7,23.65,219033,4956764,47193,3254402,71.67,3.2,0.12887828162291168,漲
513,2609 陽明,2021-02-18,24.2,25.95,24.1,25.55,356237,8927053,90493,3254402,77.42,3.45,0.18287037037037032,漲
514,2609 陽明,2021-02-19,25.5,25.95,24.7,25.6,189248,4782306,52883,3254402,77.58,3.46,0.1662870159453304,漲
515,2609 陽明,2021-02-22,28.15,28.15,27.3,28.15,211635,5924732,49423,3254402,85.3,3.8,0.3093023255813953,漲
516,2609 陽明,2021-02-23,28.15,30.05,27.85,28.25,393750,11362650,100009,3254402,85.61,3.82,0.19450317124735736,漲
517,2609 陽明,2021-02-24,28.9,29.5,27.9,27.9,241515,6917935,62813,3254402,84.55,3.77,0.09197651663405079,漲
518,2609 陽明,2021-02-25,28.95,29.5,28.15,28.5,204089,5871727,51047,3254402,86.36,3.85,0.11328124999999994,漲
519,2609 陽明,2021-02-26,27.95,29.15,27.5,29.0,205961,5841803,51212,3300816,87.88,3.92,0.030195381882770923,漲
520,2609 陽明,2021-03-02,29.55,30.25,26.1,27.1,378370,10796377,96688,3300816,82.12,3.66,-0.04070796460176986,跌
521,2609 陽明,2021-03-03,27.65,27.7,26.25,27.6,200403,5423139,49815,3300816,83.64,3.73,-0.01075268817204291,False
522,2609 陽明,2021-03-04,27,27.3,26.55,26.6,99600,2686122,26314,3300816,80.61,3.59,-0.06666666666666661,跌
523,2609 陽明,2021-03-05,25.9,27,25.8,26.05,115422,3054643,28611,3300816,78.94,3.52,-0.10172413793103446,跌
524,2609 陽明,2021-03-08,26.55,27.55,26.5,26.8,151261,4081151,33719,3300816,81.21,3.62,-0.011070110701107036,False
525,2609 陽明,2021-03-09,26.9,27.75,26.4,27.6,124505,3380456,27854,3300816,83.64,3.73,0.0,False
526,2609 陽明,2021-03-10,27.75,28.65,27.35,28.0,185820,5214793,43652,3300816,84.85,3.78,0.05263157894736836,漲
527,2609 陽明,2021-03-11,28.75,29.35,28.05,28.1,192861,5541269,48451,3300816,85.15,3.8,0.07869481765834935,漲
528,2609 陽明,2021-03-12,29,29.95,28.45,29.15,290550,8497029,69887,3300816,88.33,3.94,0.08768656716417902,漲
529,2609 陽明,2021-03-15,29.7,31.3,29.6,31.3,277317,8429457,75302,3300816,94.85,4.23,0.1340579710144927,漲
530,2609 陽明,2021-03-16,31.1,31.1,29.9,30.05,240779,7320577,63006,3300816,91.06,4.06,0.07321428571428575,漲
531,2609 陽明,2021-03-17,30.3,31.65,30.1,31.3,232781,7202029,55872,3300816,94.85,4.23,0.11387900355871883,漲
532,2609 陽明,2021-03-18,31.65,32,31.3,31.9,186140,5895929,43733,3300816,96.67,4.31,0.09433962264150944,漲
533,2609 陽明,2021-03-19,31.4,33.7,31.25,32.6,362851,11796378,91593,3300816,98.79,4.41,0.04153354632587861,漲
534,2609 陽明,2021-03-22,35.8,35.85,34.55,35.85,259149,9227903,60107,3300816,108.64,4.84,0.19301164725457573,漲
535,2609 陽明,2021-03-23,36.5,36.5,32.35,33.5,112545,3854633,48399,3300816,101.52,4.53,0.0702875399361022,漲
536,2609 陽明,2021-03-24,32.4,34,32.4,33.8,54860,1829870,20971,3300816,102.42,4.57,0.059561128526645725,漲
537,2609 陽明,2021-03-25,33.7,33.7,32.45,32.5,46345,1517130,19715,3300816,98.48,4.39,-0.0030674846625767306,False
538,2609 陽明,2021-03-26,32.8,34.2,32.75,34.0,49045,1641551,18067,3300816,103.03,4.59,-0.051603905160390554,跌
539,2609 陽明,2021-03-29,34.7,35.6,34.7,35.25,62588,2207707,21829,3300816,106.82,4.76,0.05223880597014925,漲
540,2609 陽明,2021-03-30,35.5,35.5,34,35.4,48012,1678145,18541,3300816,9.37,3.14,0.04733727810650892,漲
541,2609 陽明,2021-03-31,35.8,38,35.8,37.7,84149,3137466,32192,3332104,9.97,3.35,0.1600000000000001,漲
542,2609 陽明,2021-04-01,39.15,40.2,38.85,40.15,79597,3146027,32537,3332104,10.62,3.57,0.18088235294117644,漲
543,2609 陽明,2021-04-06,41.5,44.15,40.15,44.15,91673,3904959,34087,3332104,11.68,3.92,0.2524822695035461,漲
544,2609 陽明,2021-04-07,44.2,47.55,43.95,46.35,91018,4141809,37586,3332104,12.26,4.12,0.3093220338983052,漲
545,2609 陽明,2021-04-08,46,47.6,45.3,46.2,275160,12786048,81730,3332104,12.22,4.1,0.22546419098143233,漲
546,2609 陽明,2021-04-09,43,43,41.6,42.75,68509,2892617,21394,3332104,11.31,3.8,0.06475716064757164,漲
547,2609 陽明,2021-04-12,44.9,46.2,44.9,46.1,48961,2245253,11780,3332104,12.2,4.09,0.044167610419026115,漲
548,2609 陽明,2021-04-13,46.1,47.5,44.8,44.8,49368,2297635,12584,3332104,11.85,3.98,-0.03344120819848984,跌
549,2609 陽明,2021-04-14,45.1,46.4,40.85,45.5,61960,2740820,12025,3332104,12.04,4.04,-0.015151515151515213,False
550,2609 陽明,2021-04-15,45.6,47.5,45.6,46.7,45148,2108009,9948,3332104,12.35,4.15,0.09239766081871352,漲
551,2609 陽明,2021-04-16,47.2,50.6,47.1,50.6,55192,2667387,14602,3332104,13.39,4.49,0.09761388286334056,漲
552,2609 陽明,2021-04-19,52.6,55.6,52.6,55.0,66438,3641434,17004,3332104,14.55,4.88,0.2276785714285715,漲
553,2609 陽明,2021-04-20,55.5,57,53.9,57.0,44983,2482167,12511,3332104,15.08,5.06,0.25274725274725274,漲
554,2609 陽明,2021-04-21,58.8,62.7,58.8,62.7,51583,3184772,14293,3332104,16.59,5.57,0.3426124197002141,漲
555,2609 陽明,2021-04-22,65,68.3,58,59.6,76617,4850016,20969,3332104,15.77,5.29,0.17786561264822134,漲
556,2609 陽明,2021-04-23,62,63,54.8,60.4,420124,24892545,127644,3332104,15.98,5.36,0.09818181818181816,漲
557,2609 陽明,2021-04-26,63,66.4,62.5,66.4,189302,12380465,48837,3332104,17.57,5.9,0.16491228070175448,漲
558,2609 陽明,2021-04-27,69.4,73,67.7,72.0,402224,28553304,125488,3332104,19.05,6.39,0.14832535885167458,漲
559,2609 陽明,2021-04-28,73.5,77.3,71.6,75.0,415394,31185975,145494,3332104,19.84,6.66,0.2583892617449664,漲
560,2609 陽明,2021-04-29,76.9,80,72.3,79.8,342752,25965697,116342,3332104,21.11,7.09,0.3211920529801324,漲
561,2609 陽明,2021-05-03,86.1,87.7,83.8,87.7,317654,27556327,96172,3332104,23.2,7.79,0.3207831325301204,漲
562,2609 陽明,2021-05-04,87,92.4,79,80.0,797676,68110707,296950,3332104,21.16,7.1,0.1111111111111111,漲
563,2609 陽明,2021-05-05,81.7,87.4,75.5,87.0,512337,42655306,189778,3332104,23.02,7.73,0.16,漲
564,2609 陽明,2021-05-06,89.9,91.3,82.1,84.3,478298,41568801,182097,3332104,22.3,7.49,0.056390977443609026,漲
565,2609 陽明,2021-05-07,88.4,91.5,83.7,91.5,481188,42105162,176332,3332104,24.21,8.13,0.04332953249714934,漲
566,2609 陽明,2021-05-10,91.6,100.5,90.2,100.5,445425,43375501,175505,3332104,26.59,8.93,0.25625,漲
567,2609 陽明,2021-05-11,98,105.5,91.3,97.6,544098,54414080,221014,3332104,25.82,8.67,0.12183908045977004,漲
568,2609 陽明,2021-05-12,95,98.3,87.9,87.9,363996,33422302,144698,3332104,23.25,7.81,0.04270462633451968,漲
569,2609 陽明,2021-05-13,79.2,88.5,79.2,79.2,574319,46703260,198782,3332104,20.95,7.03,-0.1344262295081967,跌
570,2609 陽明,2021-05-14,82.5,83.8,71.3,74.0,647739,49155207,226658,3332104,19.58,6.57,-0.263681592039801,跌
571,2609 陽明,2021-05-17,69.9,74.3,66.6,66.6,569893,39787756,182304,3332104,5.95,3.59,-0.3176229508196721,跌
572,2609 陽明,2021-05-18,70.5,73.2,68.6,73.2,276730,19891632,81806,3332104,6.54,3.94,-0.1672354948805461,跌
573,2609 陽明,2021-05-19,76.9,80.5,76,80.5,375849,29581498,127058,3332104,7.19,4.34,0.016414141414141378,False
574,2609 陽明,2021-05-20,81,87.3,79.1,83.5,719139,60302129,269327,3332104,7.46,4.5,0.12837837837837837,漲
575,2609 陽明,2021-05-21,87,91.8,86.9,91.8,525852,46931658,191761,3332104,8.2,4.95,0.37837837837837845,漲
576,2609 陽明,2021-05-24,92,99.3,89.3,93.1,636015,60594689,261799,3332104,8.31,5.02,0.2718579234972676,漲
577,2609 陽明,2021-05-25,96.9,98.2,84,91.0,592190,53892304,245905,3332104,8.13,4.9,0.13043478260869565,漲
578,2609 陽明,2021-05-26,92.8,99.4,87.1,98.8,719247,67945718,275645,3332104,8.82,5.32,0.1832335329341317,漲
579,2609 陽明,2021-05-27,100,105.5,99.3,103.0,756487,77476567,240429,3332104,9.2,5.55,0.12200435729847497,漲
580,2609 陽明,2021-05-28,105.5,112,103,108.0,488929,52308458,204797,3332104,9.64,5.82,0.16004296455424283,漲
581,2609 陽明,2021-05-31,110.5,115,102,102.5,491276,53587498,209000,3332104,9.15,5.52,0.12637362637362637,漲
582,2609 陽明,2021-06-01,105.5,112.5,101,112.5,406062,43351527,154437,3332104,10.04,6.06,0.13866396761133606,漲
583,2609 陽明,2021-06-02,114,118.5,111,111.0,498833,57026409,196117,3332104,9.91,5.98,0.07766990291262135,漲
584,2609 陽明,2021-06-03,113.5,117.5,111,112.5,471284,53875505,171940,3332104,10.04,6.06,0.041666666666666664,漲
585,2609 陽明,2021-06-04,114,119.5,113,115.5,404392,46986862,132400,3332104,10.31,6.22,0.12682926829268293,漲
586,2609 陽明,2021-06-07,117.5,118,104,107.0,526517,58139351,203654,3332104,9.55,5.77,-0.04888888888888889,跌
587,2609 陽明,2021-06-08,108,114.5,107.5,114.5,266769,29722656,99763,3332104,10.22,6.17,0.03153153153153153,漲
588,2609 陽明,2021-06-09,116,117,111,113.0,328556,37597188,124765,3332104,10.09,6.09,0.0044444444444444444,False
589,2609 陽明,2021-06-10,114,115,105,110.5,328143,35934522,119530,3332104,9.87,5.95,-0.04329004329004329,跌
590,2609 陽明,2021-06-11,112,119,111,116.0,440136,51018864,166814,3332104,10.36,6.25,0.08411214953271028,漲
591,2609 陽明,2021-06-15,118.5,127.5,117,127.5,445650,54895595,160016,3332104,11.38,6.87,0.11353711790393013,漲
592,2609 陽明,2021-06-16,129,140,128,130.0,673719,89863038,281869,3332104,11.61,7,0.1504424778761062,漲
593,2609 陽明,2021-06-17,130,140.5,124,140.5,442473,58297577,177416,3332104,12.54,7.57,0.27149321266968324,漲
594,2609 陽明,2021-06-18,138.5,151,137.5,149.5,747990,109530140,291625,3332104,13.35,8.05,0.28879310344827586,漲
595,2609 陽明,2021-06-21,150,162.5,148.5,158.5,650922,102822682,269676,3332104,14.15,8.54,0.24313725490196078,漲
596,2609 陽明,2021-06-22,162,163,152,154.5,106624,16885055,72879,3332104,13.79,8.32,0.18846153846153846,漲
597,2609 陽明,2021-06-23,146,150,139.5,139.5,135256,19332606,100084,3332104,12.46,7.52,-0.0071174377224199285,False
598,2609 陽明,2021-06-24,133,149,133,149.0,81397,11678671,53351,3332104,13.3,8.03,-0.0033444816053511705,False
599,2609 陽明,2021-06-25,153,153,146,151.0,77872,11763893,50201,3332104,13.48,8.14,-0.0473186119873817,跌
600,2609 陽明,2021-06-28,156.5,166,156.5,166.0,92488,15059255,59029,3332104,14.82,8.94,0.0744336569579288,漲
601,2609 陽明,2021-06-29,171,173,160,166.0,104157,17391315,74716,3332104,14.82,8.94,0.18996415770609318,漲
602,2609 陽明,2021-06-30,166.5,182.5,166.5,182.5,90212,15831651,64148,3332104,16.29,9.83,0.22483221476510068,漲
603,2609 陽明,2021-07-01,188,200.5,183,196.0,114395,22088178,81782,3332104,17.5,10.56,0.2980132450331126,漲
604,2609 陽明,2021-07-02,197,197,186,191.0,90009,17254329,70421,3332104,17.05,10.29,0.15060240963855423,漲
605,2609 陽明,2021-07-05,198,198,180,197.0,87982,16708640,61045,3332104,17.59,10.61,0.18674698795180722,漲
606,2609 陽明,2021-07-06,201,216.5,196,216.5,423072,89704375,165276,3332104,19.33,11.66,0.1863013698630137,漲
607,2609 陽明,2021-07-07,222,234.5,195.5,210.0,613283,133948767,309213,3332104,18.75,11.31,0.07142857142857142,漲
608,2609 陽明,2021-07-08,216,227,194,216.5,670995,141669265,358252,3332104,19.33,11.66,0.13350785340314136,漲
609,2609 陽明,2021-07-09,207,219,195.5,195.5,579705,120349810,307133,3332104,17.46,10.53,-0.007614213197969543,False
610,2609 陽明,2021-07-12,206.5,212,187,195.5,531241,107156124,272074,3332104,17.46,10.53,-0.09699769053117784,跌
611,2609 陽明,2021-07-13,202,204,176,176.0,545938,102754368,283905,3332104,15.71,9.48,-0.1619047619047619,跌
612,2609 陽明,2021-07-14,177,181,159,163.0,758462,128003379,374394,3492104,14.55,8.78,-0.2471131639722864,跌
613,2609 陽明,2021-07-15,170,179,166,179.0,426579,73893333,185426,3492104,15.98,9.64,-0.08439897698209718,跌
614,2609 陽明,2021-07-16,183,195.5,182,188.0,650673,122359022,326041,3492104,16.79,10.13,-0.03836317135549872,跌
615,2609 陽明,2021-07-19,193,196.5,186.5,188.0,413675,79529589,195082,3492104,16.79,10.13,0.06818181818181818,漲
616,2609 陽明,2021-07-20,185,185.5,170,170.5,488666,86425236,223033,3492104,15.22,9.19,0.046012269938650305,漲
617,2609 陽明,2021-07-21,176.5,180,153.5,153.5,482445,78814432,258959,3492104,13.71,8.27,-0.1424581005586592,跌
618,2609 陽明,2021-07-22,153.5,155,138.5,140.5,458906,65538772,221123,3492104,12.54,7.57,-0.2526595744680851,跌
619,2609 陽明,2021-07-23,142,149.5,134.5,145.5,437511,62394119,222545,3492104,12.99,7.84,-0.22606382978723405,跌
620,2609 陽明,2021-07-26,145.5,147,134,136.0,256173,36249698,126817,3492104,12.14,7.33,-0.20234604105571846,跌
621,2609 陽明,2021-07-27,130.5,134,122.5,122.5,334105,42201837,156345,3492104,10.94,6.6,-0.20195439739413681,跌
622,2609 陽明,2021-07-28,123,125,110.5,118.0,485289,56894994,220537,3492104,10.54,6.36,-0.1601423487544484,跌
623,2609 陽明,2021-07-29,121,129.5,120,129.5,54595,6839459,24327,3492104,11.56,6.98,-0.10996563573883161,跌
624,2609 陽明,2021-07-30,135,135,117,117.0,52473,6763938,22860,3492104,10.45,6.3,-0.13970588235294118,跌
625,2609 陽明,2021-08-02,114.5,125,110,120.0,38357,4446238,14174,3492104,10.71,6.47,-0.02040816326530612,False
626,2609 陽明,2021-08-03,120.5,128,120.5,126.0,32839,4115748,11753,3492104,11.25,6.79,0.06779661016949153,漲
627,2609 陽明,2021-08-04,127,131,127,129.0,23621,3050368,9839,3492104,11.52,6.95,-0.003861003861003861,False
628,2609 陽明,2021-08-05,129,129,125.5,125.5,22375,2831460,7576,3492104,11.21,6.76,0.07264957264957266,漲
629,2609 陽明,2021-08-06,126,135,126,131.0,25854,3421452,11698,3492104,11.7,7.06,0.09166666666666666,漲
630,2609 陽明,2021-08-09,131.5,135.5,131.5,132.5,19215,2571346,7273,3492104,11.83,7.14,0.051587301587301584,漲
631,2609 陽明,2021-08-10,134,134,126,130.0,29118,3775421,9335,3492104,11.61,7,0.007751937984496124,False
632,2609 陽明,2021-08-11,126.5,127,117,125.0,33609,4111366,12931,3492104,11.16,6.73,-0.00398406374501992,False
633,2609 陽明,2021-08-12,124.5,133.5,121,133.5,315314,40287624,118434,3492104,11.92,7.19,0.019083969465648856,False
634,2609 陽明,2021-08-13,133,140,131,133.0,457392,62133280,180689,3492104,11.88,7.17,0.0037735849056603774,False
635,2609 陽明,2021-08-16,135,136.5,125,126.0,302376,39853392,122425,3492104,5.84,4.22,-0.03076923076923077,跌
636,2609 陽明,2021-08-17,129,131,123,124.5,187972,24001265,81289,3492104,5.77,4.17,-0.004,False
637,2609 陽明,2021-08-18,123.5,136.5,121,136.5,325683,42428534,142925,3492104,6.33,4.57,0.02247191011235955,False
638,2609 陽明,2021-08-19,135,137.5,126,126.5,348450,46107230,162153,3492104,5.86,4.24,-0.04887218045112782,跌
639,2609 陽明,2021-08-20,129.5,131.5,126,130.5,186507,24047947,83289,3492104,6.05,4.37,0.03571428571428571,漲
640,2609 陽明,2021-08-23,134.5,143,134.5,139.5,277174,38774782,128920,3492104,6.46,4.67,0.12048192771084337,漲
641,2609 陽明,2021-08-24,143.5,144,134,134.5,228328,31662826,109997,3492104,6.23,4.51,-0.014652014652014652,False
642,2609 陽明,2021-08-25,135.5,139.5,132.5,138.5,130787,17799279,63381,3492104,6.42,4.64,0.09486166007905138,漲
643,2609 陽明,2021-08-26,138.5,142,134,140.0,150047,20658294,69383,3492104,6.49,4.69,0.07279693486590039,漲
644,2609 陽明,2021-08-27,137,141,135,137.0,134991,18579390,65042,3492104,6.35,4.59,-0.017921146953405017,False
645,2609 陽明,2021-08-30,138.5,140,136,136.0,69277,9553051,30980,3492104,6.3,4.56,0.011152416356877323,False
646,2609 陽明,2021-08-31,136.5,138,130.5,133.5,121512,16248263,55384,3492104,6.19,4.47,-0.036101083032490974,跌
647,2609 陽明,2021-09-01,134,134.5,125,125.0,164203,20999798,85237,3492104,5.79,4.19,-0.10714285714285714,跌
648,2609 陽明,2021-09-02,123,127.5,121,126.0,124171,15524236,60556,3492104,5.84,4.22,-0.08029197080291971,跌
649,2609 陽明,2021-09-03,127,128,118.5,120.5,138897,16947156,72012,3492104,5.58,4.04,-0.11397058823529412,跌
650,2609 陽明,2021-09-06,120,120.5,113,113.0,154415,17967476,70860,3492104,5.24,3.79,-0.15355805243445692,跌
651,2609 陽明,2021-09-07,117,123.5,116,120.5,213772,25639846,93210,3492104,5.58,4.04,-0.036,跌
652,2609 陽明,2021-09-08,120.5,122.5,117.5,122.0,128898,15500384,55137,3492104,5.65,4.09,-0.031746031746031744,跌
653,2609 陽明,2021-09-09,121.5,123,119,121.5,80048,9655693,32200,3492104,5.63,4.07,0.008298755186721992,False
654,2609 陽明,2021-09-10,120.5,126.5,119.5,125.5,118693,14601348,52376,3492104,5.82,4.2,0.11061946902654868,漲
655,2609 陽明,2021-09-13,127,128.5,124.5,124.5,86871,10997604,39897,3492104,5.77,4.17,0.03319502074688797,漲
656,2609 陽明,2021-09-14,126,126.5,117,117.5,95802,11621498,45923,3492104,5.44,3.94,-0.036885245901639344,跌
657,2609 陽明,2021-09-15,118.5,123,114.5,121.5,105199,12441566,44930,3492104,5.63,4.07,0.0,False
658,2609 陽明,2021-09-16,121.5,121.5,118,118.0,58751,7023088,25920,3492104,5.47,3.95,-0.05976095617529881,跌
659,2609 陽明,2021-09-17,118.5,124,118,123.0,118643,14489527,41986,3492104,5.7,4.12,-0.012048192771084338,False
660,2609 陽明,2021-09-22,120,122.5,119,119.5,68755,8258733,29046,3492104,5.54,4,0.01702127659574468,False
661,2609 陽明,2021-09-23,122,123.5,120.5,121.5,52591,6425049,22515,3492104,5.63,4.07,0.0,False
662,2609 陽明,2021-09-24,123.5,128,123,126.5,93202,11734928,43364,3492104,5.86,4.24,0.07203389830508475,漲
