,證券代碼,年月日,開盤價(元),最高價(元),最低價(元),收盤價(元),成交量(千股),成交值(千元),成交筆數(筆),流通在外股數(千股),本益比-TSE,股價淨值比-TSE,單日漲跌幅(%),label
662,2603 長榮,2021-09-24,129.5,135.5,129.5,134.0,188049,25011765,82939,5290848,7.11,3.91,0.050980392156862744,漲
663,2603 長榮,2021-09-27,136.5,138.5,131,131.5,202749,27277482,82111,5290848,6.98,3.84,-0.018656716417910446,跌
664,2603 長榮,2021-09-28,127,128,125,125.5,167762,21205472,72216,5290848,6.66,3.66,-0.045627376425855515,跌
665,2603 長榮,2021-09-29,121.5,126,121.5,123.0,124740,15425474,57991,5290848,6.53,3.59,-0.0199203187250996,跌
666,2603 長榮,2021-09-30,125,127,123,126.0,79747,9953499,31696,5290848,6.68,3.68,0.024390243902439025,漲
667,2603 長榮,2021-10-01,122.5,123,113.5,113.5,312504,36634057,152222,5290848,6.02,3.31,-0.0992063492063492,跌
668,2603 長榮,2021-10-04,114,114.5,102.5,102.5,323851,34352164,138965,5290848,5.44,2.99,-0.09691629955947137,跌
669,2603 長榮,2021-10-05,97.1,105,95.8,103.0,331134,33279874,127495,5290848,5.46,3,0.004878048780487805,漲
670,2603 長榮,2021-10-06,104.5,104.5,97.5,97.8,225958,22594505,100455,5290848,5.19,2.85,-0.05048543689320391,跌
671,2603 長榮,2021-10-07,101.5,106.5,100,102.5,256264,26434655,96414,5290848,5.44,2.99,0.048057259713701464,漲
672,2603 長榮,2021-10-08,103,104,99.2,100.0,145900,14756087,57935,5290848,5.31,2.92,-0.024390243902439025,跌
673,2603 長榮,2021-10-12,96.7,98.7,90,90.5,254914,23770351,114739,5290848,4.8,2.64,-0.095,跌
674,2603 長榮,2021-10-13,94,96.4,92.4,92.9,198004,18602769,91775,5290848,4.93,2.71,0.02651933701657465,漲
675,2603 長榮,2021-10-14,95.1,98.5,91.7,95.3,243618,23216179,114996,5290848,5.06,2.78,0.025834230355220575,漲
676,2603 長榮,2021-10-15,95.8,96.4,93.5,93.9,140865,13329147,67910,5290848,4.98,2.74,-0.014690451206715546,跌
677,2603 長榮,2021-10-18,91.6,92.4,85.5,92.4,275371,24532927,124744,5290848,4.9,2.7,-0.01597444089456869,跌
678,2603 長榮,2021-10-19,92.8,94.8,91.7,91.7,137844,12843404,69135,5290848,4.86,2.68,-0.007575757575757606,跌
679,2603 長榮,2021-10-20,92.8,94.5,91.3,91.4,108035,10044695,50240,5290848,4.85,2.67,-0.0032715376226826296,跌
680,2603 長榮,2021-10-21,92.5,94.2,91.9,92.2,90810,8435939,44679,5290848,4.89,2.69,0.008752735229759268,漲
681,2603 長榮,2021-10-22,92.9,93.3,89,89.2,137313,12421762,68314,5290848,4.73,2.6,-0.03253796095444685,跌
682,2603 長榮,2021-10-25,88.3,96.8,88.2,95.3,209729,19573289,97443,5290848,5.06,2.78,0.06838565022421518,漲
683,2603 長榮,2021-10-26,96.1,97.2,93.7,95.1,146894,14025259,66614,5290848,5.05,2.77,-0.002098635886673692,跌
684,2603 長榮,2021-10-27,94,94.9,92.7,92.8,107491,10053291,49133,5290848,4.92,2.71,-0.024185068349106175,跌
685,2603 長榮,2021-10-28,93.1,96.5,93.1,93.2,121806,11518630,56743,5290848,4.94,2.72,0.004310344827586268,漲
686,2603 長榮,2021-10-29,94.8,101.5,94.6,99.5,226595,22187775,102435,5290848,5.28,2.9,0.06759656652360511,漲
687,2603 長榮,2021-11-01,102,104,100,100.5,145532,14828124,59909,5290848,5.33,2.93,0.010050251256281407,漲
688,2603 長榮,2021-11-02,102.5,107.5,101,105.0,182290,19043186,79244,5290848,5.57,3.06,0.04477611940298507,漲
689,2603 長榮,2021-11-03,106.5,114.5,106.5,112.0,306737,34032329,126059,5290848,5.94,3.27,0.06666666666666667,漲
690,2603 長榮,2021-11-04,116,117,109,109.5,246842,28049819,106775,5290848,5.81,3.19,-0.022321428571428572,跌
691,2603 長榮,2021-11-05,110,114,108,114.0,190946,21249597,73463,5290848,6.05,3.33,0.0410958904109589,漲
692,2603 長榮,2021-11-08,118.5,124,114.5,124.0,353687,42013271,145829,5290848,3.82,2.66,0.08771929824561403,漲
693,2603 長榮,2021-11-09,122,126.5,120,122.0,243325,29869315,113689,5290848,3.76,2.61,-0.016129032258064516,跌
694,2603 長榮,2021-11-10,121,124.5,119.5,120.0,181655,22192225,73111,5290848,3.7,2.57,-0.01639344262295082,跌
695,2603 長榮,2021-11-11,120.5,122.5,108,109.5,279511,32464668,120922,5290848,3.37,2.35,-0.0875,跌
696,2603 長榮,2021-11-12,112.5,115,108.5,111.5,163243,18279357,66833,5290848,3.44,2.39,0.0182648401826484,漲
697,2603 長榮,2021-11-15,114.5,115.5,110.5,112.0,105036,11881816,41237,5290848,3.45,2.4,0.004484304932735426,漲
698,2603 長榮,2021-11-16,112,119.5,111,119.5,164692,19045808,66616,5290848,3.68,2.56,0.06696428571428571,漲
699,2603 長榮,2021-11-17,120,120.5,116,117.0,154076,18158560,63106,5290848,3.61,2.51,-0.02092050209205021,跌
700,2603 長榮,2021-11-18,117.5,121.5,116.5,119.0,124842,14926194,52418,5290848,3.67,2.55,0.017094017094017096,漲
701,2603 長榮,2021-11-19,120,122,116,117.0,129973,15443308,51770,5290848,3.61,2.51,-0.01680672268907563,跌
702,2603 長榮,2021-11-22,118.5,122,117.5,119.5,126400,15148078,48405,5290848,3.68,2.56,0.021367521367521368,漲
703,2603 長榮,2021-11-23,120,122,119,119.5,105362,12705253,40816,5290848,3.68,2.56,0.0,跌
704,2603 長榮,2021-11-24,120,121,118,120.0,69700,8352858,28299,5290848,3.7,2.57,0.0041841004184100415,漲
705,2603 長榮,2021-11-25,121,126,120.5,124.5,182303,22612612,77522,5290848,3.84,2.67,0.0375,漲
706,2603 長榮,2021-11-26,124.5,126,118,118.5,208642,25331575,85034,5290848,3.65,2.54,-0.04819277108433735,跌
707,2603 長榮,2021-11-29,120,123,119,120.0,165189,20032149,64804,5290848,3.7,2.57,0.012658227848101266,漲
708,2603 長榮,2021-11-30,123.5,125,122.5,124.5,121192,15011172,43864,5290848,3.84,2.67,0.0375,漲
709,2603 長榮,2021-12-01,125,126,123,124.5,97598,12161840,39188,5290848,3.84,2.67,0.0,跌
710,2603 長榮,2021-12-02,125,135.5,124.5,133.0,335974,43940289,142787,5290848,4.1,2.85,0.06827309236947791,漲
711,2603 長榮,2021-12-03,135.5,137,132,133.5,227218,30620109,96408,5290848,4.11,2.86,0.0037593984962406013,漲
712,2603 長榮,2021-12-06,136.5,142,136,141.0,242316,33810215,104315,5290848,4.35,3.02,0.056179775280898875,漲
713,2603 長榮,2021-12-07,142,146.5,140,144.0,273364,39206743,115797,5290848,4.44,3.08,0.02127659574468085,漲
714,2603 長榮,2021-12-08,147,149,142.5,143.5,236128,34483394,104073,5290848,4.42,3.07,-0.003472222222222222,跌
715,2603 長榮,2021-12-09,145.5,146.5,142,146.0,130527,18843254,55752,5290848,4.5,3.13,0.017421602787456445,漲
716,2603 長榮,2021-12-10,143.5,144,139,140.0,197099,27893914,86627,5290848,4.31,3,-0.0410958904109589,跌
717,2603 長榮,2021-12-13,141.5,143,140,140.0,94332,13344316,35915,5290848,4.31,3,0.0,跌
718,2603 長榮,2021-12-14,140.5,142,133,133.0,195336,26561744,81854,5290848,4.1,2.85,-0.05,跌
719,2603 長榮,2021-12-15,134,138.5,133.5,138.0,118946,16180154,46970,5290848,4.25,2.96,0.03759398496240601,漲
720,2603 長榮,2021-12-16,141,142,138.5,141.0,114528,16074336,45745,5290848,4.35,3.02,0.021739130434782608,漲
721,2603 長榮,2021-12-17,140.5,144,140,140.5,109031,15480523,46224,5290848,4.33,3.01,-0.0035460992907801418,跌
722,2603 長榮,2021-12-20,141,142.5,136.5,139.0,90051,12553648,36204,5290848,4.28,2.98,-0.010676156583629894,跌
723,2603 長榮,2021-12-21,140,141.5,136.5,141.5,95793,13372786,34947,5290848,4.36,3.03,0.017985611510791366,漲
724,2603 長榮,2021-12-22,142,142,140,140.0,54843,7725785,22299,5290848,4.31,3,-0.01060070671378092,跌
725,2603 長榮,2021-12-23,141.5,142,139,139.0,52368,7341475,20285,5290848,4.28,2.98,-0.007142857142857143,跌
726,2603 長榮,2021-12-24,140.5,142,138,139.0,54760,7661774,25468,5290848,4.28,2.98,0.0,跌
727,2603 長榮,2021-12-27,140.5,140.5,138.5,139.5,36339,5075848,15318,5290848,4.3,2.99,0.0035971223021582736,漲
728,2603 長榮,2021-12-28,141,145,140.5,143.5,124546,17888866,57057,5290848,4.42,3.07,0.02867383512544803,漲
729,2603 長榮,2021-12-29,145,146.5,143.5,144.0,79938,11586891,37090,5290848,4.44,3.08,0.003484320557491289,漲
730,2603 長榮,2021-12-30,145,145,141,142.5,84722,12063601,37029,5290848,4.39,3.05,-0.010416666666666666,跌
