,證券代碼,年月日,收盤價(元),單日漲跌幅(%),label
432,2609 陽明,2020-10-16,10.4,0.0,跌
433,2609 陽明,2020-10-19,10.45,0.004807692307692205,漲
434,2609 陽明,2020-10-20,10.6,0.014354066985645968,漲
435,2609 陽明,2020-10-21,10.55,-0.004716981132075371,跌
436,2609 陽明,2020-10-22,10.45,-0.009478672985782125,跌
437,2609 陽明,2020-10-23,11.0,0.052631578947368494,漲
438,2609 陽明,2020-10-26,12.1,0.09999999999999996,漲
439,2609 陽明,2020-10-27,12.0,-0.008264462809917326,跌
440,2609 陽明,2020-10-28,11.45,-0.04583333333333339,跌
441,2609 陽明,2020-10-29,11.6,0.01310043668122274,漲
442,2609 陽明,2020-10-30,11.5,-0.008620689655172384,跌
443,2609 陽明,2020-11-02,11.6,0.008695652173913012,漲
444,2609 陽明,2020-11-03,11.75,0.012931034482758652,漲
445,2609 陽明,2020-11-04,12.5,0.06382978723404255,漲
446,2609 陽明,2020-11-05,12.25,-0.02,跌
447,2609 陽明,2020-11-06,12.9,0.053061224489795944,漲
448,2609 陽明,2020-11-09,14.1,0.09302325581395343,漲
449,2609 陽明,2020-11-10,13.6,-0.03546099290780142,跌
450,2609 陽明,2020-11-11,13.55,-0.003676470588235216,跌
451,2609 陽明,2020-11-12,12.35,-0.08856088560885617,跌
452,2609 陽明,2020-11-13,12.5,0.01214574898785428,漲
453,2609 陽明,2020-11-16,12.5,0.0,跌
454,2609 陽明,2020-11-17,12.5,0.0,跌
455,2609 陽明,2020-11-18,13.0,0.04,漲
456,2609 陽明,2020-11-19,12.75,-0.019230769230769232,跌
457,2609 陽明,2020-11-20,12.8,0.003921568627451036,漲
458,2609 陽明,2020-11-23,13.0,0.015624999999999944,漲
459,2609 陽明,2020-11-24,13.05,0.003846153846153901,漲
460,2609 陽明,2020-11-25,13.6,0.04214559386973172,漲
461,2609 陽明,2020-11-26,13.55,-0.003676470588235216,跌
462,2609 陽明,2020-11-27,13.6,0.0036900369003689247,漲
463,2609 陽明,2020-11-30,13.25,-0.025735294117647033,跌
464,2609 陽明,2020-12-01,13.05,-0.015094339622641456,跌
465,2609 陽明,2020-12-02,12.9,-0.011494252873563244,跌
466,2609 陽明,2020-12-03,12.75,-0.011627906976744214,跌
467,2609 陽明,2020-12-04,12.85,0.007843137254901933,漲
468,2609 陽明,2020-12-07,12.85,0.0,跌
469,2609 陽明,2020-12-08,14.05,0.09338521400778219,漲
470,2609 陽明,2020-12-09,14.4,0.024911032028469723,漲
471,2609 陽明,2020-12-10,14.35,-0.0034722222222222715,跌
472,2609 陽明,2020-12-11,13.7,-0.04529616724738678,跌
473,2609 陽明,2020-12-14,15.05,0.09854014598540158,漲
474,2609 陽明,2020-12-15,15.55,0.03322259136212624,漲
475,2609 陽明,2020-12-16,15.85,0.01929260450160765,漲
476,2609 陽明,2020-12-17,15.7,-0.009463722397476363,跌
477,2609 陽明,2020-12-18,17.25,0.09872611464968158,漲
478,2609 陽明,2020-12-21,18.95,0.09855072463768112,漲
479,2609 陽明,2020-12-22,18.55,-0.021108179419524992,跌
480,2609 陽明,2020-12-23,20.4,0.09973045822102414,漲
481,2609 陽明,2020-12-24,21.0,0.029411764705882425,漲
482,2609 陽明,2020-12-25,23.1,0.10000000000000006,漲
483,2609 陽明,2020-12-28,25.4,0.09956709956709944,漲
484,2609 陽明,2020-12-29,27.9,0.0984251968503937,漲
485,2609 陽明,2020-12-30,27.5,-0.014336917562723964,跌
486,2609 陽明,2020-12-31,29.25,0.06363636363636363,漲
487,2609 陽明,2021-01-04,32.15,0.0991452991452991,漲
488,2609 陽明,2021-01-05,32.0,-0.00466562986003106,跌
489,2609 陽明,2021-01-06,28.8,-0.09999999999999998,跌
490,2609 陽明,2021-01-07,25.95,-0.09895833333333338,跌
491,2609 陽明,2021-01-08,27.3,0.052023121387283294,漲
492,2609 陽明,2021-01-11,28.55,0.045787545787545784,漲
493,2609 陽明,2021-01-12,25.7,-0.09982486865148867,跌
494,2609 陽明,2021-01-13,24.0,-0.06614785992217896,跌
495,2609 陽明,2021-01-14,25.9,0.07916666666666661,漲
496,2609 陽明,2021-01-15,23.35,-0.09845559845559836,跌
497,2609 陽明,2021-01-18,23.8,0.019271948608137014,漲
498,2609 陽明,2021-01-19,21.85,-0.08193277310924367,跌
499,2609 陽明,2021-01-20,20.2,-0.07551487414187652,跌
500,2609 陽明,2021-01-21,20.85,0.03217821782178228,漲
501,2609 陽明,2021-01-22,22.6,0.08393285371702637,漲
502,2609 陽明,2021-01-25,23.0,0.017699115044247725,漲
503,2609 陽明,2021-01-26,21.6,-0.060869565217391244,跌
504,2609 陽明,2021-01-27,20.8,-0.03703703703703707,跌
505,2609 陽明,2021-01-28,20.7,-0.004807692307692376,跌
506,2609 陽明,2021-01-29,19.75,-0.04589371980676325,跌
507,2609 陽明,2021-02-01,19.05,-0.03544303797468351,跌
508,2609 陽明,2021-02-02,20.95,0.09973753280839887,漲
509,2609 陽明,2021-02-03,21.6,0.03102625298329366,漲
510,2609 陽明,2021-02-04,21.95,0.016203703703703606,漲
511,2609 陽明,2021-02-05,21.5,-0.020501138952163978,跌
512,2609 陽明,2021-02-17,23.65,0.09999999999999994,漲
513,2609 陽明,2021-02-18,25.55,0.0803382663847781,漲
514,2609 陽明,2021-02-19,25.6,0.001956947162426642,漲
515,2609 陽明,2021-02-22,28.15,0.09960937499999989,漲
516,2609 陽明,2021-02-23,28.25,0.0035523978685613297,漲
517,2609 陽明,2021-02-24,27.9,-0.012389380530973501,跌
518,2609 陽明,2021-02-25,28.5,0.021505376344086075,漲
519,2609 陽明,2021-02-26,29.0,0.017543859649122806,漲
520,2609 陽明,2021-03-02,27.1,-0.0655172413793103,跌
521,2609 陽明,2021-03-03,27.6,0.01845018450184502,漲
522,2609 陽明,2021-03-04,26.6,-0.036231884057971016,跌
523,2609 陽明,2021-03-05,26.05,-0.020676691729323335,跌
524,2609 陽明,2021-03-08,26.8,0.02879078694817658,漲
525,2609 陽明,2021-03-09,27.6,0.029850746268656744,漲
526,2609 陽明,2021-03-10,28.0,0.014492753623188354,漲
527,2609 陽明,2021-03-11,28.1,0.003571428571428622,漲
528,2609 陽明,2021-03-12,29.15,0.03736654804270452,漲
529,2609 陽明,2021-03-15,31.3,0.07375643224699836,漲
530,2609 陽明,2021-03-16,30.05,-0.039936102236421724,跌
531,2609 陽明,2021-03-17,31.3,0.04159733777038269,漲
532,2609 陽明,2021-03-18,31.9,0.019169329073482358,漲
533,2609 陽明,2021-03-19,32.6,0.02194357366771169,漲
534,2609 陽明,2021-03-22,35.85,0.09969325153374232,漲
535,2609 陽明,2021-03-23,33.5,-0.06555090655509069,跌
536,2609 陽明,2021-03-24,33.8,0.00895522388059693,漲
537,2609 陽明,2021-03-25,32.5,-0.03846153846153838,跌
538,2609 陽明,2021-03-26,34.0,0.046153846153846156,漲
539,2609 陽明,2021-03-29,35.25,0.03676470588235294,漲
540,2609 陽明,2021-03-30,35.4,0.0042553191489361295,漲
541,2609 陽明,2021-03-31,37.7,0.0649717514124295,漲
542,2609 陽明,2021-04-01,40.15,0.06498673740053039,漲
543,2609 陽明,2021-04-06,44.15,0.09962640099626402,漲
544,2609 陽明,2021-04-07,46.35,0.0498301245753115,漲
545,2609 陽明,2021-04-08,46.2,-0.003236245954692526,跌
546,2609 陽明,2021-04-09,42.75,-0.07467532467532473,跌
547,2609 陽明,2021-04-12,46.1,0.07836257309941524,漲
548,2609 陽明,2021-04-13,44.8,-0.0281995661605207,跌
549,2609 陽明,2021-04-14,45.5,0.015625000000000066,漲
550,2609 陽明,2021-04-15,46.7,0.026373626373626436,漲
551,2609 陽明,2021-04-16,50.6,0.08351177730192716,漲
552,2609 陽明,2021-04-19,55.0,0.0869565217391304,漲
553,2609 陽明,2021-04-20,57.0,0.03636363636363636,漲
554,2609 陽明,2021-04-21,62.7,0.10000000000000005,漲
555,2609 陽明,2021-04-22,59.6,-0.049441786283891564,跌
556,2609 陽明,2021-04-23,60.4,0.01342281879194626,漲
557,2609 陽明,2021-04-26,66.4,0.09933774834437098,漲
558,2609 陽明,2021-04-27,72.0,0.08433734939759027,漲
559,2609 陽明,2021-04-28,75.0,0.041666666666666664,漲
560,2609 陽明,2021-04-29,79.8,0.06399999999999996,漲
561,2609 陽明,2021-05-03,87.7,0.09899749373433592,漲
562,2609 陽明,2021-05-04,80.0,-0.08779931584948691,跌
563,2609 陽明,2021-05-05,87.0,0.0875,漲
564,2609 陽明,2021-05-06,84.3,-0.031034482758620724,跌
565,2609 陽明,2021-05-07,91.5,0.08540925266903918,漲
566,2609 陽明,2021-05-10,100.5,0.09836065573770492,漲
567,2609 陽明,2021-05-11,97.6,-0.028855721393034883,跌
568,2609 陽明,2021-05-12,87.9,-0.09938524590163923,跌
569,2609 陽明,2021-05-13,79.2,-0.0989761092150171,跌
570,2609 陽明,2021-05-14,74.0,-0.06565656565656569,跌
571,2609 陽明,2021-05-17,66.6,-0.10000000000000007,跌
572,2609 陽明,2021-05-18,73.2,0.09909909909909924,漲
573,2609 陽明,2021-05-19,80.5,0.09972677595628411,漲
574,2609 陽明,2021-05-20,83.5,0.037267080745341616,漲
575,2609 陽明,2021-05-21,91.8,0.09940119760479038,漲
576,2609 陽明,2021-05-24,93.1,0.014161220043572955,漲
577,2609 陽明,2021-05-25,91.0,-0.02255639097744355,跌
578,2609 陽明,2021-05-26,98.8,0.08571428571428569,漲
579,2609 陽明,2021-05-27,103.0,0.04251012145748991,漲
580,2609 陽明,2021-05-28,108.0,0.04854368932038835,漲
581,2609 陽明,2021-05-31,102.5,-0.05092592592592592,跌
582,2609 陽明,2021-06-01,112.5,0.0975609756097561,漲
583,2609 陽明,2021-06-02,111.0,-0.013333333333333334,跌
584,2609 陽明,2021-06-03,112.5,0.013513513513513514,漲
585,2609 陽明,2021-06-04,115.5,0.02666666666666667,漲
586,2609 陽明,2021-06-07,107.0,-0.0735930735930736,跌
587,2609 陽明,2021-06-08,114.5,0.07009345794392523,漲
588,2609 陽明,2021-06-09,113.0,-0.013100436681222707,跌
589,2609 陽明,2021-06-10,110.5,-0.022123893805309734,跌
590,2609 陽明,2021-06-11,116.0,0.049773755656108594,漲
591,2609 陽明,2021-06-15,127.5,0.09913793103448276,漲
592,2609 陽明,2021-06-16,130.0,0.0196078431372549,漲
593,2609 陽明,2021-06-17,140.5,0.08076923076923077,漲
594,2609 陽明,2021-06-18,149.5,0.06405693950177936,漲
595,2609 陽明,2021-06-21,158.5,0.06020066889632107,漲
596,2609 陽明,2021-06-22,154.5,-0.025236593059936908,跌
597,2609 陽明,2021-06-23,139.5,-0.0970873786407767,跌
598,2609 陽明,2021-06-24,149.0,0.06810035842293907,漲
599,2609 陽明,2021-06-25,151.0,0.013422818791946308,漲
600,2609 陽明,2021-06-28,166.0,0.09933774834437085,漲
601,2609 陽明,2021-06-29,166.0,0.0,跌
602,2609 陽明,2021-06-30,182.5,0.09939759036144578,漲
603,2609 陽明,2021-07-01,196.0,0.07397260273972603,漲
604,2609 陽明,2021-07-02,191.0,-0.025510204081632654,跌
605,2609 陽明,2021-07-05,197.0,0.031413612565445025,漲
606,2609 陽明,2021-07-06,216.5,0.09898477157360407,漲
607,2609 陽明,2021-07-07,210.0,-0.03002309468822171,跌
608,2609 陽明,2021-07-08,216.5,0.030952380952380953,漲
609,2609 陽明,2021-07-09,195.5,-0.09699769053117784,跌
610,2609 陽明,2021-07-12,195.5,0.0,跌
611,2609 陽明,2021-07-13,176.0,-0.09974424552429667,跌
612,2609 陽明,2021-07-14,163.0,-0.07386363636363637,跌
613,2609 陽明,2021-07-15,179.0,0.09815950920245399,漲
614,2609 陽明,2021-07-16,188.0,0.05027932960893855,漲
615,2609 陽明,2021-07-19,188.0,0.0,跌
616,2609 陽明,2021-07-20,170.5,-0.09308510638297872,跌
617,2609 陽明,2021-07-21,153.5,-0.09970674486803519,跌
618,2609 陽明,2021-07-22,140.5,-0.08469055374592833,跌
619,2609 陽明,2021-07-23,145.5,0.03558718861209965,漲
620,2609 陽明,2021-07-26,136.0,-0.06529209621993128,跌
621,2609 陽明,2021-07-27,122.5,-0.09926470588235294,跌
622,2609 陽明,2021-07-28,118.0,-0.036734693877551024,跌
623,2609 陽明,2021-07-29,129.5,0.09745762711864407,漲
624,2609 陽明,2021-07-30,117.0,-0.09652509652509653,跌
625,2609 陽明,2021-08-02,120.0,0.02564102564102564,漲
626,2609 陽明,2021-08-03,126.0,0.05,漲
627,2609 陽明,2021-08-04,129.0,0.023809523809523808,漲
628,2609 陽明,2021-08-05,125.5,-0.027131782945736434,跌
629,2609 陽明,2021-08-06,131.0,0.043824701195219126,漲
630,2609 陽明,2021-08-09,132.5,0.011450381679389313,漲
631,2609 陽明,2021-08-10,130.0,-0.018867924528301886,跌
632,2609 陽明,2021-08-11,125.0,-0.038461538461538464,跌
633,2609 陽明,2021-08-12,133.5,0.068,漲
634,2609 陽明,2021-08-13,133.0,-0.003745318352059925,跌
635,2609 陽明,2021-08-16,126.0,-0.05263157894736842,跌
636,2609 陽明,2021-08-17,124.5,-0.011904761904761904,跌
637,2609 陽明,2021-08-18,136.5,0.0963855421686747,漲
638,2609 陽明,2021-08-19,126.5,-0.07326007326007326,跌
639,2609 陽明,2021-08-20,130.5,0.03162055335968379,漲
640,2609 陽明,2021-08-23,139.5,0.06896551724137931,漲
641,2609 陽明,2021-08-24,134.5,-0.035842293906810034,跌
642,2609 陽明,2021-08-25,138.5,0.02973977695167286,漲
643,2609 陽明,2021-08-26,140.0,0.010830324909747292,漲
644,2609 陽明,2021-08-27,137.0,-0.02142857142857143,跌
645,2609 陽明,2021-08-30,136.0,-0.0072992700729927005,跌
646,2609 陽明,2021-08-31,133.5,-0.01838235294117647,跌
647,2609 陽明,2021-09-01,125.0,-0.06367041198501873,跌
648,2609 陽明,2021-09-02,126.0,0.008,漲
649,2609 陽明,2021-09-03,120.5,-0.04365079365079365,跌
650,2609 陽明,2021-09-06,113.0,-0.06224066390041494,跌
651,2609 陽明,2021-09-07,120.5,0.06637168141592921,漲
652,2609 陽明,2021-09-08,122.0,0.012448132780082987,漲
653,2609 陽明,2021-09-09,121.5,-0.004098360655737705,跌
654,2609 陽明,2021-09-10,125.5,0.03292181069958848,漲
655,2609 陽明,2021-09-13,124.5,-0.00796812749003984,跌
656,2609 陽明,2021-09-14,117.5,-0.05622489959839357,跌
657,2609 陽明,2021-09-15,121.5,0.03404255319148936,漲
658,2609 陽明,2021-09-16,118.0,-0.02880658436213992,跌
659,2609 陽明,2021-09-17,123.0,0.0423728813559322,漲
660,2609 陽明,2021-09-22,119.5,-0.028455284552845527,跌
661,2609 陽明,2021-09-23,121.5,0.016736401673640166,漲
662,2609 陽明,2021-09-24,126.5,0.0411522633744856,漲
663,2609 陽明,2021-09-27,124.5,-0.015810276679841896,跌
664,2609 陽明,2021-09-28,119.0,-0.04417670682730924,跌
665,2609 陽明,2021-09-29,116.5,-0.02100840336134454,跌
666,2609 陽明,2021-09-30,119.5,0.02575107296137339,漲
667,2609 陽明,2021-10-01,108.0,-0.09623430962343096,跌
668,2609 陽明,2021-10-04,97.2,-0.09999999999999998,跌
669,2609 陽明,2021-10-05,98.2,0.0102880658436214,漲
670,2609 陽明,2021-10-06,92.5,-0.058044806517311635,跌
671,2609 陽明,2021-10-07,98.5,0.06486486486486487,漲
672,2609 陽明,2021-10-08,96.8,-0.017258883248730993,跌
673,2609 陽明,2021-10-12,87.4,-0.09710743801652884,跌
674,2609 陽明,2021-10-13,88.5,0.012585812356979338,漲
675,2609 陽明,2021-10-14,92.4,0.04406779661016955,漲
676,2609 陽明,2021-10-15,92.3,-0.0010822510822511744,跌
677,2609 陽明,2021-10-18,89.0,-0.035752979414951216,跌
678,2609 陽明,2021-10-19,88.0,-0.011235955056179775,跌
679,2609 陽明,2021-10-20,88.3,0.003409090909090877,漲
680,2609 陽明,2021-10-21,89.3,0.011325028312570783,漲
681,2609 陽明,2021-10-22,85.1,-0.04703247480403139,跌
682,2609 陽明,2021-10-25,89.5,0.05170387779083438,漲
683,2609 陽明,2021-10-26,90.4,0.010055865921787773,漲
684,2609 陽明,2021-10-27,89.3,-0.012168141592920447,跌
685,2609 陽明,2021-10-28,90.6,0.01455767077267634,漲
686,2609 陽明,2021-10-29,96.5,0.06512141280353208,漲
687,2609 陽明,2021-11-01,98.0,0.015544041450777202,漲
688,2609 陽明,2021-11-02,101.5,0.03571428571428571,漲
689,2609 陽明,2021-11-03,108.5,0.06896551724137931,漲
690,2609 陽明,2021-11-04,106.0,-0.02304147465437788,跌
691,2609 陽明,2021-11-05,107.5,0.014150943396226415,漲
692,2609 陽明,2021-11-08,118.0,0.09767441860465116,漲
693,2609 陽明,2021-11-09,116.0,-0.01694915254237288,跌
694,2609 陽明,2021-11-10,115.0,-0.008620689655172414,跌
695,2609 陽明,2021-11-11,106.0,-0.0782608695652174,跌
696,2609 陽明,2021-11-12,106.5,0.0047169811320754715,漲
697,2609 陽明,2021-11-15,105.0,-0.014084507042253521,跌
698,2609 陽明,2021-11-16,110.0,0.047619047619047616,漲
699,2609 陽明,2021-11-17,107.5,-0.022727272727272728,跌
700,2609 陽明,2021-11-18,109.5,0.018604651162790697,漲
701,2609 陽明,2021-11-19,107.5,-0.0182648401826484,跌
702,2609 陽明,2021-11-22,110.5,0.027906976744186046,漲
703,2609 陽明,2021-11-23,111.0,0.004524886877828055,漲
704,2609 陽明,2021-11-24,111.0,0.0,跌
705,2609 陽明,2021-11-25,114.5,0.03153153153153153,漲
706,2609 陽明,2021-11-26,108.5,-0.05240174672489083,跌
707,2609 陽明,2021-11-29,110.0,0.013824884792626729,漲
708,2609 陽明,2021-11-30,115.5,0.05,漲
709,2609 陽明,2021-12-01,115.0,-0.004329004329004329,跌
710,2609 陽明,2021-12-02,122.0,0.06086956521739131,漲
711,2609 陽明,2021-12-03,121.0,-0.00819672131147541,跌
712,2609 陽明,2021-12-06,125.5,0.0371900826446281,漲
713,2609 陽明,2021-12-07,126.5,0.00796812749003984,漲
714,2609 陽明,2021-12-08,127.0,0.003952569169960474,漲
715,2609 陽明,2021-12-09,128.5,0.011811023622047244,漲
716,2609 陽明,2021-12-10,124.0,-0.03501945525291829,跌
717,2609 陽明,2021-12-13,127.5,0.028225806451612902,漲
718,2609 陽明,2021-12-14,120.0,-0.058823529411764705,跌
719,2609 陽明,2021-12-15,122.5,0.020833333333333332,漲
720,2609 陽明,2021-12-16,122.0,-0.004081632653061225,跌
721,2609 陽明,2021-12-17,123.5,0.012295081967213115,漲
722,2609 陽明,2021-12-20,122.0,-0.012145748987854251,跌
723,2609 陽明,2021-12-21,125.5,0.028688524590163935,漲
724,2609 陽明,2021-12-22,124.0,-0.01195219123505976,跌
725,2609 陽明,2021-12-23,122.5,-0.012096774193548387,跌
726,2609 陽明,2021-12-24,122.5,0.0,跌
727,2609 陽明,2021-12-27,122.5,0.0,跌
728,2609 陽明,2021-12-28,125.0,0.02040816326530612,漲
729,2609 陽明,2021-12-29,124.5,-0.004,跌
730,2609 陽明,2021-12-30,121.0,-0.028112449799196786,跌
