,證券代碼,年月日,開盤價(元),最高價(元),最低價(元),收盤價(元),成交量(千股),成交值(千元),成交筆數(筆),流通在外股數(千股),本益比-TSE,股價淨值比-TSE,五日漲跌幅(%),label
206,2603 長榮,2019-11-12,12.8,12.8,12.55,12.65,9238,116680,1925,4812973,55,0.85,-0.011718750000000028,False
207,2603 長榮,2019-11-13,12.6,12.65,12.5,12.6,4880,61372,1174,4812973,54.78,0.85,-0.00395256916996053,False
208,2603 長榮,2019-11-14,12.6,12.6,12.3,12.35,12763,158571,2200,4812973,53.7,0.83,-0.03137254901960787,跌
209,2603 長榮,2019-11-15,12.4,12.5,12.4,12.45,3921,48781,1311,4812973,54.13,0.84,-0.01968503937007874,False
210,2603 長榮,2019-11-18,12.45,12.5,12.35,12.5,5009,62258,1186,4812973,54.35,0.84,-0.01185770750988145,False
211,2603 長榮,2019-11-19,12.5,12.55,12.35,12.5,7070,88255,1763,4812973,54.35,0.84,-0.007936507936507908,False
212,2603 長榮,2019-11-20,12.4,12.9,12.3,12.85,28988,365613,12867,4812973,55.87,0.86,0.04048582995951417,漲
213,2603 長榮,2019-11-21,12.7,12.7,12.5,12.55,7661,96248,1840,4812973,54.57,0.84,0.008032128514056339,False
214,2603 長榮,2019-11-22,12.55,12.6,12.4,12.4,8130,101202,2089,4812973,53.91,0.83,-0.007999999999999972,False
215,2603 長榮,2019-11-25,12.45,12.5,12.3,12.35,8091,100185,1931,4812973,53.7,0.83,-0.012000000000000028,False
216,2603 長榮,2019-11-26,12.4,12.5,12.4,12.5,12322,153733,1927,4812973,54.35,0.84,-0.027237354085603085,False
217,2603 長榮,2019-11-27,12.45,12.65,12.4,12.55,14410,180522,2797,4812973,54.57,0.84,0.0,False
218,2603 長榮,2019-11-28,12.55,12.65,12.5,12.55,9621,121031,2213,4812973,54.57,0.84,0.012096774193548416,False
219,2603 長榮,2019-11-29,12.6,12.65,12.4,12.4,14462,180782,1696,4812973,53.91,0.83,0.004048582995951474,False
220,2603 長榮,2019-12-02,12.45,12.45,12.3,12.3,11109,137055,3494,4812973,53.48,0.83,-0.015999999999999945,False
221,2603 長榮,2019-12-03,12.3,12.45,12.3,12.45,5802,71945,1760,4812973,54.13,0.84,-0.007968127490039953,False
222,2603 長榮,2019-12-04,12.45,12.5,12.3,12.35,9563,118295,2097,4812973,53.7,0.83,-0.015936254980079764,False
223,2603 長榮,2019-12-05,12.35,12.4,12.25,12.35,28212,347566,6590,4812973,53.7,0.83,-0.004032258064516186,False
224,2603 長榮,2019-12-06,12.35,12.35,12.25,12.25,12825,157294,5518,4812973,53.26,0.82,-0.004065040650406562,False
225,2603 長榮,2019-12-09,12.3,12.35,12.2,12.2,11237,137464,3781,4812973,53.04,0.82,-0.020080321285140562,False
226,2603 長榮,2019-12-10,12.2,12.35,12.2,12.25,7182,88081,2384,4812973,53.26,0.82,-0.008097165991902806,False
227,2603 長榮,2019-12-11,12.25,12.3,12.2,12.2,6521,79698,2425,4812973,53.04,0.82,-0.01214574898785428,False
228,2603 長榮,2019-12-12,12.25,12.3,12.2,12.25,8754,107267,2995,4812973,53.26,0.82,0.0,False
229,2603 長榮,2019-12-13,12.3,12.45,12.25,12.4,15519,191485,4153,4812973,53.91,0.83,0.016393442622950907,False
230,2603 長榮,2019-12-16,12.4,12.5,12.3,12.45,8622,107046,2467,4812973,54.13,0.84,0.01632653061224484,False
231,2603 長榮,2019-12-17,12.45,12.5,12.4,12.5,6333,78874,2069,4812973,54.35,0.84,0.024590163934426288,False
232,2603 長榮,2019-12-18,12.5,12.7,12.35,12.65,23617,297563,10526,4812973,55,0.85,0.03265306122448983,漲
233,2603 長榮,2019-12-19,12.65,12.65,12.5,12.5,8881,111457,1803,4812973,54.35,0.84,0.008064516129032228,False
234,2603 長榮,2019-12-20,12.5,12.55,12.4,12.4,10465,130405,2311,4812973,53.91,0.83,-0.004016064257028027,False
235,2603 長榮,2019-12-23,12.45,12.6,12.45,12.55,6038,75680,1766,4812973,54.57,0.84,0.0040000000000000565,False
236,2603 長榮,2019-12-24,12.55,12.6,12.45,12.5,3476,43527,1089,4812973,54.35,0.84,-0.01185770750988145,False
237,2603 長榮,2019-12-25,12.5,12.55,12.45,12.55,3141,39244,1308,4812973,54.57,0.84,0.0040000000000000565,False
238,2603 長榮,2019-12-26,12.55,12.55,12.45,12.5,2576,32211,1039,4812973,54.35,0.84,0.008064516129032228,False
239,2603 長榮,2019-12-27,12.55,12.6,12.45,12.5,5768,72216,1414,4812973,54.35,0.84,-0.003984063745019977,False
240,2603 長榮,2019-12-30,12.6,12.65,12.45,12.5,8214,103016,1952,4812973,54.35,0.84,0.0,False
241,2603 長榮,2019-12-31,12.5,12.5,12.4,12.4,7399,92028,1606,4812973,53.91,0.83,-0.011952191235059789,False
242,2603 長榮,2020-01-02,12.6,12.8,12.6,12.7,14958,189789,3209,4812973,55.22,0.85,0.015999999999999945,False
243,2603 長榮,2020-01-03,12.8,13.05,12.75,13.0,33187,429234,7277,4812973,56.52,0.87,0.04,漲
244,2603 長榮,2020-01-06,13.0,13.2,12.9,13.0,26074,340817,4498,4812973,56.52,0.87,0.04,漲
245,2603 長榮,2020-01-07,13.0,13.05,12.85,12.9,13880,179667,3741,4812973,56.09,0.87,0.04032258064516129,漲
246,2603 長榮,2020-01-08,12.75,12.75,12.6,12.6,14259,180850,3047,4812973,54.78,0.85,-0.007874015748031468,False
247,2603 長榮,2020-01-09,12.75,12.95,12.7,12.85,14525,186850,3527,4812973,55.87,0.86,-0.011538461538461565,False
248,2603 長榮,2020-01-10,12.9,13.2,12.9,13.15,32298,423783,7118,4812973,57.17,0.88,0.011538461538461565,False
249,2603 長榮,2020-01-13,13.15,13.2,13.05,13.15,9096,119314,2562,4812973,57.17,0.88,0.01937984496124031,False
250,2603 長榮,2020-01-14,13.15,13.35,13.15,13.2,15521,205400,3420,4812973,57.39,0.89,0.047619047619047596,漲
251,2603 長榮,2020-01-15,13.2,13.3,13.0,13.15,13302,175086,3121,4812973,57.17,0.88,0.02334630350194558,False
252,2603 長榮,2020-01-16,13.15,13.15,13.0,13.0,9247,120676,1740,4812973,56.52,0.87,-0.011406844106463905,False
253,2603 長榮,2020-01-17,13.1,13.1,12.9,13.0,7392,96130,1623,4812973,56.52,0.87,-0.011406844106463905,False
254,2603 長榮,2020-01-20,13.0,13.15,12.9,12.95,13088,170550,2858,4812973,56.3,0.87,-0.01893939393939394,False
255,2603 長榮,2020-01-30,12.4,12.4,11.7,11.8,38438,462204,7091,4812973,51.3,0.79,-0.10266159695817488,跌
256,2603 長榮,2020-01-31,11.8,11.95,11.6,11.75,21127,247949,4207,4812973,51.09,0.79,-0.09615384615384616,跌
257,2603 長榮,2020-02-03,11.3,11.55,11.1,11.45,16318,185041,3642,4812973,49.78,0.77,-0.11923076923076928,跌
258,2603 長榮,2020-02-04,11.4,11.65,11.35,11.6,14654,169060,3027,4812973,50.43,0.78,-0.10424710424710422,跌
259,2603 長榮,2020-02-05,11.65,11.85,11.6,11.7,13837,162064,2527,4812973,50.87,0.79,-0.00847457627118656,False
260,2603 長榮,2020-02-06,11.75,11.95,11.75,11.95,9407,111784,2314,4812973,51.96,0.8,0.01702127659574462,False
261,2603 長榮,2020-02-07,11.8,11.85,11.65,11.65,10824,126523,2550,4812973,50.65,0.78,0.017467248908297036,False
262,2603 長榮,2020-02-10,11.5,11.6,11.35,11.5,9679,111306,1790,4812973,50,0.77,-0.008620689655172384,False
263,2603 長榮,2020-02-11,11.6,11.7,11.6,11.65,5065,59022,1557,4812973,50.65,0.78,-0.004273504273504183,False
264,2603 長榮,2020-02-12,11.75,11.9,11.7,11.8,10309,121732,2299,4812973,51.3,0.79,-0.012552301255230007,False
265,2603 長榮,2020-02-13,11.9,11.95,11.8,11.9,10738,127465,2224,4812973,51.74,0.8,0.02145922746781116,False
266,2603 長榮,2020-02-14,11.85,11.85,11.65,11.75,5974,70231,1528,4812973,51.09,0.79,0.021739130434782608,False
267,2603 長榮,2020-02-17,11.6,11.65,11.5,11.55,14608,169083,2775,4812973,50.22,0.78,-0.008583690987124432,False
268,2603 長榮,2020-02-18,11.5,11.85,11.5,11.8,11488,134399,2428,4812973,51.3,0.79,0.0,False
269,2603 長榮,2020-02-19,11.85,12.05,11.8,11.95,17521,209775,2963,4812973,51.96,0.8,0.004201680672268818,False
270,2603 長榮,2020-02-20,12.05,12.1,11.75,11.85,9891,117532,1912,4812973,51.52,0.8,0.00851063829787231,False
271,2603 長榮,2020-02-21,11.8,11.9,11.7,11.75,6358,74954,1472,4812973,51.09,0.79,0.017316017316017254,False
272,2603 長榮,2020-02-24,11.7,11.75,11.55,11.55,10227,118881,2350,4812973,50.22,0.78,-0.0211864406779661,False
273,2603 長榮,2020-02-25,11.5,11.8,11.45,11.7,7969,92854,1986,4812973,50.87,0.79,-0.020920502092050212,False
274,2603 長榮,2020-02-26,11.55,11.7,11.55,11.6,6680,77735,1527,4812973,50.43,0.78,-0.02109704641350211,False
275,2603 長榮,2020-02-27,11.6,11.7,11.5,11.55,14806,171096,3239,4812973,50.22,0.78,-0.01702127659574462,False
276,2603 長榮,2020-03-02,11.4,11.55,11.35,11.4,11371,130172,2782,4812973,49.57,0.77,-0.012987012987013017,False
277,2603 長榮,2020-03-03,11.55,11.65,11.4,11.4,10575,121293,2575,4812973,49.57,0.77,-0.02564102564102555,False
278,2603 長榮,2020-03-04,11.45,11.6,11.4,11.55,17465,201470,2012,4812973,50.22,0.78,-0.004310344827586115,False
279,2603 長榮,2020-03-05,11.6,11.95,11.55,11.85,26126,306466,2732,4812973,51.52,0.8,0.02597402597402588,False
280,2603 長榮,2020-03-06,11.7,11.85,11.6,11.7,10989,128671,2735,4812973,50.87,0.79,0.026315789473684115,False
281,2603 長榮,2020-03-09,11.6,11.6,11.3,11.4,24954,285403,4571,4812973,49.57,0.77,0.0,False
282,2603 長榮,2020-03-10,11.35,11.85,11.3,11.7,30017,348095,4710,4812973,50.87,0.79,0.012987012987012863,False
283,2603 長榮,2020-03-11,11.7,11.8,11.5,11.55,13353,156171,3730,4812973,50.22,0.78,-0.02531645569620244,False
284,2603 長榮,2020-03-12,11.5,11.55,11.1,11.1,28715,322770,6119,4812973,48.26,0.75,-0.05128205128205125,跌
285,2603 長榮,2020-03-13,10.15,10.6,10.1,10.45,31335,321740,6387,4812973,45.43,0.7,-0.08333333333333343,跌
286,2603 長榮,2020-03-16,10.5,10.5,9.86,9.86,29131,293858,6630,4812973,42.87,0.66,-0.15726495726495726,跌
287,2603 長榮,2020-03-17,9.41,9.7,9.32,9.42,29174,276796,7167,4812973,40.96,0.63,-0.18441558441558448,跌
288,2603 長榮,2020-03-18,9.46,9.98,9.38,9.5,22510,216855,7116,4812973,41.3,0.64,-0.14414414414414412,跌
289,2603 長榮,2020-03-19,9.45,9.45,8.9,9.2,27928,256868,7711,4812973,40,0.62,-0.11961722488038279,跌
290,2603 長榮,2020-03-20,9.4,9.72,9.4,9.6,18257,174364,5516,4812973,41.74,0.65,-0.02636916835699795,False
291,2603 長榮,2020-03-23,9.2,9.35,8.97,9.24,13930,128075,3519,4812973,40.17,0.62,-0.01910828025477704,False
292,2603 長榮,2020-03-24,9.51,9.72,9.3,9.44,15228,145208,4412,4812973,41.04,0.63,-0.006315789473684263,False
293,2603 長榮,2020-03-25,9.58,9.91,9.58,9.68,18416,178607,5913,4812973,484,0.67,0.052173913043478314,漲
294,2603 長榮,2020-03-26,9.82,9.85,9.55,9.67,10332,99706,3027,4812973,483.5,0.66,0.007291666666666696,False
295,2603 長榮,2020-03-27,9.77,9.79,9.4,9.4,20127,193512,4705,4812973,470,0.65,0.01731601731601733,False
296,2603 長榮,2020-03-30,9.2,9.24,9.01,9.23,13666,125171,3592,4812973,461.5,0.63,-0.02224576271186431,False
297,2603 長榮,2020-03-31,9.34,9.44,9.12,9.25,13597,125548,3469,4812973,462.5,0.64,-0.044421487603305755,跌
298,2603 長榮,2020-04-01,9.19,9.19,9.1,9.1,10701,97670,3545,4812973,455,0.63,-0.05894519131334026,跌
299,2603 長榮,2020-04-06,9.15,9.16,8.97,9.11,12875,116377,3309,4812973,455.5,0.63,-0.03085106382978733,跌
300,2603 長榮,2020-04-07,9.24,9.35,9.17,9.26,14454,133648,4218,4812973,463,0.64,0.0032502708559045894,False
301,2603 長榮,2020-04-08,9.26,9.69,9.23,9.66,16924,161304,4847,4812973,483,0.66,0.044324324324324336,漲
302,2603 長榮,2020-04-09,9.72,10.3,9.72,10.25,33924,343287,8585,4812973,512.5,0.7,0.12637362637362642,漲
303,2603 長榮,2020-04-10,10.35,10.35,10.05,10.2,14150,144187,3308,4812973,510,0.7,0.11964873765093303,漲
304,2603 長榮,2020-04-13,10.25,10.25,10.0,10.05,11667,118147,3722,4812973,502.5,0.69,0.08531317494600442,漲
305,2603 長榮,2020-04-14,10.15,10.3,10.1,10.15,14006,142746,3391,4812973,507.5,0.7,0.050724637681159444,漲
306,2603 長榮,2020-04-15,10.35,10.8,10.3,10.35,32565,342483,8231,4812973,517.5,0.71,0.009756097560975575,False
307,2603 長榮,2020-04-16,10.3,10.35,10.15,10.3,16207,166056,4261,4812973,515,0.71,0.009803921568627591,False
308,2603 長榮,2020-04-17,10.5,10.6,10.2,10.25,17816,184127,4348,4812973,512.5,0.7,0.019900497512437738,False
309,2603 長榮,2020-04-20,10.25,10.25,10.05,10.1,23476,237472,2681,4812973,505,0.69,-0.004926108374384306,False
310,2603 長榮,2020-04-21,10.1,10.25,9.83,9.88,25693,257016,5594,4812973,494,0.68,-0.045410628019323565,跌
311,2603 長榮,2020-04-22,9.8,9.92,9.61,9.88,8692,84963,2619,4812973,494,0.68,-0.0407766990291262,跌
312,2603 長榮,2020-04-23,9.93,10.15,9.93,10.05,9360,93781,1975,4812973,502.5,0.69,-0.01951219512195115,False
313,2603 長榮,2020-04-24,10.05,10.1,9.91,9.94,7235,72314,1789,4812973,497,0.68,-0.015841584158415856,False
314,2603 長榮,2020-04-27,10.1,10.25,10.05,10.2,10720,109176,2814,4812973,510,0.7,0.032388663967611184,漲
315,2603 長榮,2020-04-28,10.35,10.6,10.25,10.55,21248,222096,4488,4812973,527.5,0.73,0.06781376518218622,漲
316,2603 長榮,2020-04-29,10.65,10.85,10.6,10.7,33434,359880,8462,4812973,535,0.74,0.06467661691542274,漲
317,2603 長榮,2020-04-30,11.0,11.15,10.75,11.1,43075,475161,10610,4812973,555,0.76,0.11670020120724348,漲
318,2603 長榮,2020-05-04,10.75,10.85,10.6,10.75,15988,171786,3562,4812973,537.5,0.74,0.05392156862745105,漲
319,2603 長榮,2020-05-05,10.75,10.8,10.5,10.65,13792,146838,2611,4812973,532.5,0.73,0.009478672985781957,False
320,2603 長榮,2020-05-06,10.65,10.65,10.45,10.55,9321,98316,2148,4812973,527.5,0.73,-0.014018691588784915,False
321,2603 長榮,2020-05-07,10.6,10.7,10.55,10.6,5879,62470,1507,4812973,530,0.73,-0.04504504504504505,跌
322,2603 長榮,2020-05-08,10.7,10.75,10.5,10.55,9098,96319,2679,4812973,527.5,0.73,-0.01860465116279063,False
323,2603 長榮,2020-05-11,10.7,10.9,10.65,10.75,10946,118229,3153,4812973,537.5,0.74,0.009389671361502313,False
324,2603 長榮,2020-05-12,10.65,10.7,10.5,10.5,11107,117339,2871,4812973,525,0.72,-0.004739336492891062,False
325,2603 長榮,2020-05-13,10.5,10.6,10.45,10.6,7022,73978,1612,4812973,530,0.73,0.0,False
326,2603 長榮,2020-05-14,10.55,10.55,10.35,10.35,12178,127152,2611,4812973,-,0.73,-0.01895734597156408,False
327,2603 長榮,2020-05-15,10.45,10.5,10.35,10.45,7722,80397,1884,4812973,-,0.73,-0.027906976744186112,False
328,2603 長榮,2020-05-18,10.45,10.7,10.45,10.7,12938,137261,3199,4812973,-,0.75,0.01904761904761898,False
329,2603 長榮,2020-05-19,10.95,11.0,10.7,10.7,16721,180667,3606,4812973,-,0.75,0.00943396226415091,False
330,2603 長榮,2020-05-20,10.8,10.85,10.7,10.75,16830,181289,5359,4812973,-,0.75,0.038647342995169115,漲
331,2603 長榮,2020-05-21,11.0,11.15,10.9,11.0,50540,556764,10542,4812973,-,0.77,0.052631578947368494,漲
332,2603 長榮,2020-05-22,10.95,11.05,10.75,10.75,13613,148153,3195,4812973,-,0.75,0.004672897196261749,False
333,2603 長榮,2020-05-25,10.8,10.85,10.65,10.75,6768,72740,1510,4812973,-,0.75,0.004672897196261749,False
334,2603 長榮,2020-05-26,10.9,10.95,10.85,10.95,8628,94129,1883,4812973,-,0.77,0.01860465116279063,False
335,2603 長榮,2020-05-27,11.0,11.05,10.8,10.85,12072,131536,2910,4812973,-,0.76,-0.013636363636363669,False
336,2603 長榮,2020-05-28,10.9,11.2,10.85,10.9,28330,312383,5665,4812973,-,0.77,0.013953488372093056,False
337,2603 長榮,2020-05-29,10.9,11.05,10.75,10.9,24278,265744,3817,4812973,-,0.77,0.013953488372093056,False
338,2603 長榮,2020-06-01,11.05,11.35,11.0,11.2,24207,271866,6735,4812973,-,0.79,0.022831050228310504,False
339,2603 長榮,2020-06-02,11.25,11.35,11.1,11.25,13347,149824,2893,4812973,-,0.79,0.03686635944700464,漲
340,2603 長榮,2020-06-03,11.3,11.35,11.2,11.3,13754,154944,3347,4812973,-,0.79,0.03669724770642205,漲
341,2603 長榮,2020-06-04,11.35,11.4,11.2,11.25,15921,179674,4167,4812973,-,0.79,0.03211009174311923,漲
342,2603 長榮,2020-06-05,11.25,11.65,11.2,11.4,30560,349103,6901,4812973,-,0.8,0.017857142857142953,False
343,2603 長榮,2020-06-08,11.55,11.6,11.35,11.35,20189,230872,3786,4812973,-,0.8,0.008888888888888858,False
344,2603 長榮,2020-06-09,11.4,11.45,11.25,11.3,16461,186746,3712,4812973,-,0.79,0.0,False
345,2603 長榮,2020-06-10,11.3,11.35,11.25,11.25,17322,195662,3188,4812973,-,0.79,0.0,False
346,2603 長榮,2020-06-11,11.25,11.3,10.9,10.95,22488,248860,4846,4812973,-,0.77,-0.03947368421052641,跌
347,2603 長榮,2020-06-12,10.6,10.9,10.5,10.85,15864,170032,3691,4812973,-,0.76,-0.04405286343612335,跌
348,2603 長榮,2020-06-15,10.85,10.9,10.75,10.75,12619,136283,2747,4812973,-,0.75,-0.04867256637168148,跌
349,2603 長榮,2020-06-16,10.95,11.25,10.85,11.25,16083,178234,3622,4812973,-,0.79,0.0,False
350,2603 長榮,2020-06-17,11.35,11.35,11.1,11.25,11679,130782,3933,4812973,-,0.79,0.02739726027397267,False
351,2603 長榮,2020-06-18,11.25,11.25,10.9,11.0,16631,182824,5749,4812973,-,0.77,0.013824884792626762,False
352,2603 長榮,2020-06-19,11.0,11.05,10.75,10.8,26100,282664,7968,4812973,-,0.76,0.00465116279069774,False
353,2603 長榮,2020-06-22,10.8,10.95,10.7,10.75,13802,148928,4723,4812973,-,0.75,-0.044444444444444446,跌
354,2603 長榮,2020-06-23,10.85,10.9,10.65,10.75,15189,163088,2761,4812973,-,0.75,-0.044444444444444446,跌
355,2603 長榮,2020-06-24,10.85,10.9,10.7,10.75,10823,116660,3450,4812973,-,0.75,-0.022727272727272728,False
356,2603 長榮,2020-06-29,10.7,10.9,10.7,10.75,8996,97117,1920,4812973,-,0.75,-0.004629629629629695,False
357,2603 長榮,2020-06-30,10.9,10.9,10.75,10.75,8542,92205,2953,4812973,-,0.75,0.0,False
358,2603 長榮,2020-07-01,10.75,10.9,10.75,10.85,4271,46321,1144,4812973,-,0.76,0.009302325581395316,False
359,2603 長榮,2020-07-02,10.85,11.0,10.8,10.8,8809,95742,2039,4812973,-,0.76,0.00465116279069774,False
360,2603 長榮,2020-07-03,11.0,11.2,10.95,11.15,30237,336310,6187,4812973,-,0.78,0.03720930232558143,漲
361,2603 長榮,2020-07-06,11.2,11.25,11.0,11.15,27822,308918,5901,4812973,-,0.78,0.03720930232558143,漲
362,2603 長榮,2020-07-07,11.2,11.25,11.0,11.25,25392,282854,6807,4812973,-,0.79,0.03686635944700464,漲
363,2603 長榮,2020-07-08,11.25,11.35,11.05,11.15,20550,229528,8035,4812973,-,0.78,0.03240740740740737,漲
364,2603 長榮,2020-07-09,11.15,11.2,11.0,11.05,12426,137556,2999,4812973,-,0.78,-0.00896860986547082,False
365,2603 長榮,2020-07-10,11.05,11.05,10.75,10.75,17662,191680,8636,4812973,-,0.75,-0.03587443946188344,跌
366,2603 長榮,2020-07-13,10.85,10.9,10.75,10.8,13650,147439,6127,4812973,-,0.76,-0.03999999999999994,跌
367,2603 長榮,2020-07-14,10.85,10.85,10.65,10.7,11590,124513,4526,4812973,-,0.75,-0.04035874439461893,跌
368,2603 長榮,2020-07-15,10.85,10.9,10.75,10.85,15156,163998,7349,4812973,-,0.76,-0.018099547511312312,False
369,2603 長榮,2020-07-16,10.95,11.1,10.85,11.05,14915,163724,2488,4812973,-,0.78,0.027906976744186112,False
370,2603 長榮,2020-07-17,11.1,11.15,10.85,10.85,8925,97827,1856,4812973,-,0.76,0.0046296296296295305,False
371,2603 長榮,2020-07-20,10.9,10.95,10.8,10.8,8109,87799,1865,4812973,-,0.76,0.009345794392523497,False
372,2603 長榮,2020-07-21,10.8,11.0,10.8,10.95,8553,93603,2146,4812973,-,0.77,0.009216589861751119,False
373,2603 長榮,2020-07-22,10.95,11.05,10.85,10.95,10375,113239,2936,4812973,-,0.77,-0.009049773755656236,False
374,2603 長榮,2020-07-23,10.95,11.0,10.8,10.85,8914,96796,2581,4812973,-,0.76,0.0,False
375,2603 長榮,2020-07-24,10.85,10.9,10.65,10.7,13614,146281,3629,4812973,-,0.75,-0.00925925925925939,False
376,2603 長榮,2020-07-27,11.0,11.0,10.8,10.8,13681,149361,2500,4812973,-,0.76,-0.013698630136986172,False
377,2603 長榮,2020-07-28,10.85,10.9,10.7,10.7,10731,115591,2516,4812973,-,0.75,-0.022831050228310504,False
378,2603 長榮,2020-07-29,10.7,11.0,10.7,10.95,14137,154342,2604,4812973,-,0.77,0.009216589861751119,False
379,2603 長榮,2020-07-30,11.0,11.1,10.95,11.05,12502,137810,2376,4812973,-,0.78,0.03271028037383191,漲
380,2603 長榮,2020-07-31,11.1,11.25,11.0,11.0,19479,217062,3188,4812973,-,0.77,0.01851851851851845,False
381,2603 長榮,2020-08-03,11.1,11.2,10.95,11.05,11690,129645,2056,4812973,-,0.78,0.03271028037383191,漲
382,2603 長榮,2020-08-04,11.1,11.15,11.05,11.1,8830,98176,2646,4812973,-,0.78,0.013698630136986335,False
383,2603 長榮,2020-08-05,11.15,11.15,11.05,11.05,5229,57917,1408,4812973,-,0.78,0.0,False
384,2603 長榮,2020-08-06,11.15,11.3,11.05,11.15,16029,178778,2900,4812973,-,0.78,0.013636363636363669,False
385,2603 長榮,2020-08-07,11.2,11.5,11.2,11.4,34191,388423,5481,4812973,-,0.8,0.031674208144796344,漲
386,2603 長榮,2020-08-10,11.5,12.5,11.5,12.5,78393,953018,12311,4812973,-,0.88,0.12612612612612617,漲
387,2603 長榮,2020-08-11,12.5,12.85,12.35,12.45,95874,1204781,15022,4812973,-,0.87,0.12669683257918538,漲
388,2603 長榮,2020-08-12,12.5,12.5,11.85,12.2,41031,496587,7595,4812973,-,0.86,0.09417040358744384,漲
389,2603 長榮,2020-08-13,12.4,12.7,12.2,12.35,38095,473659,7073,4812973,-,0.87,0.08333333333333327,漲
390,2603 長榮,2020-08-14,13.2,13.55,12.85,13.55,171265,2287657,18664,4812973,24.64,0.91,0.08400000000000006,漲
391,2603 長榮,2020-08-17,14.0,14.9,13.85,14.9,179855,2615300,28155,4812973,27.09,1,0.1967871485943776,漲
392,2603 長榮,2020-08-18,15.25,15.4,14.65,15.2,183858,2772251,38746,4812973,27.64,1.02,0.24590163934426232,漲
393,2603 長榮,2020-08-19,15.5,15.85,15.15,15.4,148861,2306695,34799,4812973,28,1.03,0.2469635627530365,漲
394,2603 長榮,2020-08-20,15.55,15.9,14.4,15.0,213451,3230439,40375,4812973,27.27,1,0.10701107011070105,漲
395,2603 長榮,2020-08-21,15.4,15.6,15.05,15.2,113792,1737145,21037,4812973,27.64,1.02,0.020134228187919392,False
396,2603 長榮,2020-08-24,15.35,15.4,14.95,15.2,73954,1124014,12438,4812973,27.64,1.02,0.0,False
397,2603 長榮,2020-08-25,15.55,16.5,15.5,16.3,269324,4327904,50384,4812973,29.64,1.09,0.05844155844155846,漲
398,2603 長榮,2020-08-26,16.45,16.75,16.05,16.45,161928,2660030,38040,4812973,29.91,1.1,0.09666666666666662,漲
399,2603 長榮,2020-08-27,16.6,16.65,16.15,16.25,84574,1383342,14890,4812973,29.55,1.09,0.0690789473684211,漲
400,2603 長榮,2020-08-28,16.25,16.7,16.15,16.35,83823,1377776,16396,4812973,29.73,1.1,0.07565789473684224,漲
401,2603 長榮,2020-08-31,16.95,17.7,16.9,17.4,211799,3679834,34116,4812973,31.64,1.17,0.06748466257668698,漲
402,2603 長榮,2020-09-01,17.35,17.55,16.8,17.2,124673,2133346,25272,4812973,31.27,1.15,0.04559270516717325,漲
403,2603 長榮,2020-09-02,17.3,17.6,17.1,17.6,83889,1458535,18641,4812973,32,1.18,0.08307692307692316,漲
404,2603 長榮,2020-09-03,17.65,18.2,17.45,18.2,128903,2305420,27443,4812973,33.09,1.22,0.11314984709480108,漲
405,2603 長榮,2020-09-04,17.7,18.85,17.7,18.8,109317,1998959,24385,4812973,34.18,1.26,0.08045977011494265,漲
406,2603 長榮,2020-09-07,19.2,19.9,18.75,18.8,209709,4038069,43354,4812973,34.18,1.26,0.09302325581395357,漲
407,2603 長榮,2020-09-08,18.75,19.05,18.25,18.7,127556,2383390,27112,4812973,34,1.25,0.062499999999999875,漲
408,2603 長榮,2020-09-09,18.55,19.15,18.5,19.0,95942,1803741,17694,4812973,34.55,1.27,0.043956043956043994,漲
409,2603 長榮,2020-09-10,19.0,19.4,18.9,19.05,84774,1623049,17100,4812973,34.64,1.28,0.013297872340425532,False
410,2603 長榮,2020-09-11,19.65,19.75,17.7,17.7,240968,4459865,45409,4812973,32.18,1.19,-0.05851063829787241,跌
411,2603 長榮,2020-09-14,18.0,18.25,16.35,16.5,323729,5548797,56328,4812973,30,1.11,-0.11764705882352938,跌
412,2603 長榮,2020-09-15,16.6,17.0,16.4,16.9,133541,2232802,24650,4812973,30.73,1.13,-0.11052631578947376,跌
413,2603 長榮,2020-09-16,16.65,16.65,15.6,16.1,224228,3586029,40168,4812973,29.27,1.08,-0.15485564304461938,跌
414,2603 長榮,2020-09-17,16.35,16.65,15.95,16.1,115161,1869088,22932,4812973,29.27,1.08,-0.09039548022598859,跌
415,2603 長榮,2020-09-18,16.25,16.3,15.85,16.05,75714,1216358,12677,4812973,29.18,1.08,-0.02727272727272723,False
416,2603 長榮,2020-09-21,16.1,16.15,15.6,15.8,84724,1341324,17028,4812973,28.73,1.06,-0.06508875739644958,跌
417,2603 長榮,2020-09-22,15.8,16.05,15.65,15.8,71976,1139972,13385,4812973,28.73,1.06,-0.01863354037267085,False
418,2603 長榮,2020-09-23,15.5,15.55,15.0,15.2,239774,3633307,33131,4812973,27.64,1.02,-0.05590062111801255,跌
419,2603 長榮,2020-09-24,14.85,15.3,14.8,14.8,146133,2187451,24022,4812973,26.91,0.99,-0.0778816199376947,跌
420,2603 長榮,2020-09-25,15.15,15.65,14.95,15.4,164980,2526583,24420,4812973,28,1.03,-0.025316455696202552,False
421,2603 長榮,2020-09-28,15.3,15.6,15.15,15.55,68873,1062930,11576,4812973,28.27,1.04,-0.01582278481012658,False
422,2603 長榮,2020-09-29,15.8,16.0,15.2,15.45,90005,1406430,14989,4812973,28.09,1.03,0.01644736842105263,False
